mask_name,target_area_frac,target_perimeter,target_components,target_compactness,target_edge_density,shift_target_printed,iou_target_pixelILT,xor_target_pixelILT,iou_target_printed,xor_target_printed,comp_delta_target_printed,iou_pixelILT_litho_t0.30,xor_pixelILT_litho_t0.30,iou_pixelILT_litho_t0.40,xor_pixelILT_litho_t0.40,iou_pixelILT_litho_t0.50,xor_pixelILT_litho_t0.50,iou_litho_resist_t0.30,xor_litho_resist_t0.30,iou_litho_resist_t0.40,xor_litho_resist_t0.40,iou_litho_resist_t0.50,xor_litho_resist_t0.50,iou_resist_printed_t0.30,xor_resist_printed_t0.30,comp_delta_resist_printed_t0.30,iou_resist_printed_t0.40,xor_resist_printed_t0.40,comp_delta_resist_printed_t0.40,iou_resist_printed_t0.50,xor_resist_printed_t0.50,comp_delta_resist_printed_t0.50,iou_resist_printed_mean,iou_resist_printed_std
cell10005.png,0.02886652946472168,3698.0,4.0,112.94820565671735,0.0008816719055175781,4.60032357790302,0.2771943917043893,0.7228056082955863,0.8937534611587041,0.10624653884121558,0,0.06553656639132491,0.9344634336086503,0.0,0.9999999999999752,0.0,0.9999999999999752,0.19911627661895268,0.8008837233809719,0.0,0.9999999999999188,0.0,0.999999999999913,0.8647617183676812,0.13523828163224344,0,0.9320293041481001,0.0679706958518187,0,0.999999999999913,0.0,0,0.9322636741718981,0.05521104600645749
cell10006.png,0.037584781646728516,4768.0,6.0,144.21172022592827,0.00113677978515625,4.111022655859545,0.2895470716461603,0.7104529283538201,0.8992732467854587,0.1007267532144791,0,0.08333863249765346,0.9166613675023266,0.007129100922390641,0.9928708990775894,0.0,0.9999999999999801,0.24572885777285033,0.7542711422270911,0.022603961207139586,0.9773960387927974,0.0,0.9999999999999324,0.8663473179975278,0.13365268200241362,-1,0.9334106333771758,0.06658936662276108,0,0.9999999999999324,0.0,0,0.933252650458212,0.054563593299079206
cell10007.png,0.014759302139282227,2098.0,3.0,71.10256037361921,0.0005002021789550781,11.29181824739678,0.17138434321096374,0.8286156567890078,0.8938996651290684,0.10610033487077367,0,0.03951762364737219,0.9604823763525993,0.0,0.9999999999999715,0.0,0.9999999999999715,0.20436075613918434,0.7956392438606685,0.0,0.9999999999998403,0.0,0.9999999999998276,0.8538071962780676,0.1461928037217852,0,0.9259188300282712,0.0740811699715691,0,0.9999999999998276,0.0,0,0.9265753421020554,0.059684767577021035
cell10008.png,0.06924748420715332,8890.0,7.0,272.1069393507476,0.0021195411682128906,2.0448256658619237,0.4496101208751386,0.5503898791248446,0.8587610899872974,0.1412389100126696,0,0.04782534144711204,0.9521746585528704,0.0,0.9999999999999825,0.0,0.9999999999999825,0.08423544610021955,0.91576455389975,0.0,0.9999999999999665,0.0,0.9999999999999633,0.830913650060454,0.16908634993951546,0,0.9129177281080539,0.08708227189191249,0,0.9999999999999633,0.0,0,0.9146104593894905,0.06903958979387555
cell10009.png,0.012140035629272461,1886.0,3.0,69.85596731927461,0.0004496574401855469,4.99754528302653,0.18059581005486613,0.8194041899450982,0.8821159369998107,0.11788406299999656,0,0.007770555146391432,0.9922294448535729,0.0,0.9999999999999644,0.0,0.9999999999999644,0.03936553713049038,0.9606344628693294,0.0,0.9999999999998033,0.0,0.999999999999786,0.8419610670510379,0.1580389329487819,0,0.9194370632809922,0.08056293671881104,0,0.999999999999786,0.0,0,0.9204660434439388,0.06452322673284158
cell1001.png,0.028269052505493164,3908.0,5.0,128.8065514584014,0.0009317398071289062,8.209341946065212,0.2578554173953884,0.7421445826045887,0.877259947036251,0.12274005296366736,0,0.06267694243472645,0.9373230575652504,0.0,0.9999999999999768,0.0,0.9999999999999768,0.20979367475707741,0.7902063252428452,0.0,0.9999999999999164,0.0,0.9999999999999101,0.8602175511941423,0.13978244880578022,0,0.929751893226147,0.07024810677376928,0,0.9999999999999101,0.0,0,0.9299898148067332,0.05706619374926601
cell10010.png,0.01480865478515625,2072.0,4.0,69.12004121475528,0.0004940032958984375,4.224296863588215,0.19862425632063654,0.8013757436793297,0.8628312269071434,0.137168773092698,0,0.07608373906563928,0.9239162609343267,0.0,0.9999999999999659,0.0,0.9999999999999659,0.34902969371049036,0.6509703062893538,0.0,0.9999999999998318,0.0,0.9999999999998194,0.8629101395057497,0.13708986049409444,0,0.9316885171408251,0.06831148285900666,0,0.9999999999998194,0.0,0,0.9315328855487981,0.0559668093811871
cell10011.png,0.02168130874633789,3100.0,3.0,105.6763949052577,0.0007390975952148438,3.934051937043925,0.2184092994644059,0.7815907005355687,0.8947889981761078,0.10521100182378684,0,0.017789141131305496,0.9822108588686688,0.0,0.9999999999999742,0.0,0.9999999999999742,0.06614711485987744,0.9338528851400268,0.0,0.999999999999896,0.0,0.9999999999998874,0.850137387624501,0.14986261237540333,0,0.9235153406135285,0.0764846593863675,0,0.9999999999998874,0.0,0,0.924550909412639,0.061185537229245614
cell10012.png,0.03267216682434082,4700.0,5.0,161.19734086296987,0.0011205673217773438,5.171470637620643,0.2986782398303515,0.7013217601696254,0.854167687558131,0.14583231244179895,0,0.031836156276380305,0.9681638437235963,0.0,0.9999999999999766,0.0,0.9999999999999766,0.08858033326609309,0.9114196667338418,0.0,0.9999999999999285,0.0,0.9999999999999218,0.8317272969789491,0.1682727030209857,0,0.9135471606419883,0.08645283935794015,0,0.9999999999999218,0.0,0,0.9150914858736198,0.06870572198787091
cell10013.png,0.025866985321044922,3798.0,5.0,132.95485464511444,0.0009055137634277344,4.342119911110421,0.24530136857892187,0.7546986314210546,0.86628082715449,0.13371917284542117,0,0.0316811736080068,0.9683188263919695,0.0,0.9999999999999764,0.0,0.9999999999999764,0.11070622939440349,0.889293770605514,0.0,0.9999999999999095,0.0,0.9999999999999014,0.8380968906736044,0.16190310932631302,0,0.917635457284167,0.0823645427157426,0,0.9999999999999014,0.0,0,0.9185774493192241,0.0661000237726952
cell10014.png,0.03153252601623535,4310.0,4.0,140.45456951132678,0.0010275840759277344,5.519399046141593,0.26721371576449715,0.7327862842354813,0.8727342344619688,0.12726576553795885,0,0.031314373558800235,0.9686856264411777,0.0,0.999999999999978,0.0,0.999999999999978,0.09542005166159673,0.9045799483383363,0.0,0.9999999999999272,0.0,0.9999999999999213,0.8496393056465831,0.15036069435334995,0,0.9232273874187645,0.07677261258116265,0,0.9999999999999213,0.0,0,0.9242888976884229,0.061389085374323346
cell10015.png,0.037453651428222656,5018.0,5.0,160.29030122373965,0.0011963844299316406,5.648570987851007,0.30916894875550827,0.6908310512444711,0.890288515700869,0.10971148429906903,0,0.06375340042530013,0.9362465995746789,0.0,0.999999999999979,0.0,0.999999999999979,0.1757125897580609,0.8242874102418815,0.0,0.9999999999999375,0.0,0.9999999999999325,0.8545659916321356,0.14543400836780665,0,0.9259078875068106,0.07409211249312689,0,0.9999999999999325,0.0,0,0.9268246263796263,0.05937672386326592
cell10016.png,0.031984806060791016,4060.0,3.0,122.87073065191592,0.0009679794311523438,4.607012550052632,0.2824406931748016,0.717559306825176,0.922777620200807,0.0772223797991202,0,0.0522368956359153,0.9477631043640619,0.0,0.9999999999999771,0.0,0.9999999999999771,0.15267201068803254,0.8473279893119006,0.0,0.9999999999999282,0.0,0.9999999999999233,0.8699131596525804,0.13008684034735268,0,0.9342832135220944,0.0657167864778338,0,0.9999999999999233,0.0,0,0.9347321243915326,0.0531086788175297
cell10017.png,0.02639484405517578,3852.0,5.0,134.02738736013634,0.0009183883666992188,9.891922591547868,0.22222527600305658,0.7777747239969223,0.8751873932293628,0.12481260677055009,0,0.03538030025224193,0.9646196997477366,0.0,0.9999999999999786,0.0,0.9999999999999786,0.13310849424888455,0.866891505751035,0.0,0.9999999999999121,0.0,0.9999999999999043,0.8406191392257668,0.15938086077415267,0,0.9183770379358661,0.08162296206404601,0,0.9999999999999043,0.0,0,0.919665392387179,0.06507334112712318
cell10018.png,0.023301124572753906,3160.0,4.0,102.17329022119497,0.0007534027099609375,18.945599538502098,0.22663795709421564,0.7733620429057596,0.8735615108839034,0.12643848911599753,0,0.03269178011512136,0.9673082198848535,0.0,0.9999999999999748,0.0,0.9999999999999748,0.11922201417188757,0.8807779858280207,0.0,0.9999999999998996,0.0,0.9999999999998906,0.8393820905385285,0.1606179094613797,0,0.9178493285423733,0.08215067145752633,0,0.9999999999998906,0.0,0,0.9190771396935976,0.06557773428078509
cell10019.png,0.023402690887451172,3610.0,6.0,132.766560034508,0.0008606910705566406,6.204580318775335,0.24095368789033136,0.7590463121096436,0.8230854540635755,0.17691454593632638,0,0.03898116996353674,0.9610188300364381,0.0,0.9999999999999748,0.0,0.9999999999999748,0.1447608189812127,0.8552391810186939,0.0,0.9999999999998964,0.0,0.9999999999998859,0.818588743213238,0.18141125678666853,0,0.9076572375918653,0.09234276240803105,0,0.9999999999998859,0.0,0,0.9087486602683298,0.0740648563752148
cell1002.png,0.03978872299194336,4640.0,5.0,129.00782570060395,0.00110626220703125,4.423081979269569,0.3348919070325418,0.6651080929674361,0.8967379854396815,0.10326201456025988,0,0.1391081501342896,0.8608918498656876,0.011098133506097447,0.9889018664938797,0.0,0.9999999999999771,0.34318246768163313,0.6568175323183107,0.029126678600720286,0.9708733213992198,0.0,0.9999999999999363,0.8809922727348645,0.11900772726507942,0,0.9412796580234006,0.05872034197653948,0,0.9999999999999363,0.0,0,0.9407573102527338,0.04858610516457402
cell10020.png,0.0317690372467041,4670.0,6.0,163.6702714454617,0.0011134147644042969,2.6834120565055386,0.2695096901328423,0.7304903098671368,0.8544161002226716,0.1455838997772563,0,0.031056933851615048,0.9689430661483639,0.0,0.9999999999999789,0.0,0.9999999999999789,0.09899388545462423,0.9010061145453085,0.0,0.9999999999999262,0.0,0.9999999999999194,0.8323835987891164,0.1676164012108164,0,0.9141071283785599,0.08589287162136627,0,0.9999999999999194,0.0,0,0.9154969090558653,0.06843616542181714
cell10021.png,0.015236854553222656,2144.0,4.0,71.9273956300944,0.00051116943359375,5.2425491197774745,0.20570559674907624,0.7942944032508907,0.8777602523657949,0.1222397476340505,0,0.06265561128921363,0.9373443887107532,0.0,0.9999999999999668,0.0,0.9999999999999668,0.28269063930351473,0.7173093606963358,0.0,0.9999999999998384,0.0,0.9999999999998263,0.8604271995690819,0.1395728004307686,0,0.9302208997702174,0.06977910022962099,0,0.9999999999998263,0.0,0,0.9302160331130418,0.05698035727501986
cell10022.png,0.019641399383544922,2460.0,3.0,73.45779417744826,0.0005865097045898438,5.132417012183821,0.22284490719364025,0.7771550928063309,0.8916415618168951,0.1083584381829868,0,0.08314373142413484,0.9168562685758358,0.0,0.9999999999999707,0.0,0.9999999999999707,0.3210889406574247,0.6789110593424628,0.0,0.9999999999998794,0.0,0.9999999999998714,0.8748438502311721,0.12515614976871545,0,0.9377985812863802,0.06220141871349923,0,0.9999999999998714,0.0,0,0.9375474771724747,0.0510950926944933
cell10023.png,0.008732318878173828,1200.0,2.0,39.31633265878566,0.000286102294921875,5.035325707853268,0.15456023309732725,0.8454397669026282,0.8924387934530252,0.10756120654670431,0,0.04886393150451611,0.9511360684954391,0.0,0.9999999999999551,0.0,0.9999999999999551,0.28466334489857703,0.7153366551011622,0.0,0.9999999999997197,0.0,0.9999999999997,0.8694336472488797,0.13056635275085943,0,0.9347356611973259,0.0652643388023937,0,0.9999999999997,0.0,0,0.9347231028153019,0.05330349104231748
cell10024.png,0.008732318878173828,1200.0,2.0,39.31633265878566,0.000286102294921875,12.003842968721647,0.15568723028418685,0.8443127697157684,0.8941667335310134,0.1058332664687192,0,0.0557341424597478,0.9442658575402071,0.0,0.9999999999999548,0.0,0.9999999999999548,0.3155986724533277,0.6844013275464171,0.0,0.9999999999997261,0.0,0.9999999999997077,0.8729895328054958,0.1270104671942489,0,0.9369006520902688,0.0630993479094572,0,0.9999999999997077,0.0,0,0.9366300616318242,0.051852159123287826
cell10025.png,0.019899845123291016,2338.0,3.0,65.49066685757685,0.0005574226379394531,4.66477253508832,0.22503551358449775,0.7749644864154724,0.8970216944079745,0.10297830559190867,0,0.10765457675140958,0.8923454232485599,0.0,0.9999999999999695,0.0,0.9999999999999695,0.4015121682286703,0.5984878317712172,0.0,0.9999999999998802,0.0,0.9999999999998732,0.8869136691455927,0.11308633085429483,0,0.9443872049837134,0.05561279501616682,0,0.9999999999998732,0.0,0,0.9437669580430598,0.04616938441739283
cell10026.png,0.02235579490661621,2900.0,4.0,89.69040280600116,0.0006914138793945312,13.19780231038584,0.22631786337513685,0.7736821366248375,0.8970336148506463,0.10296638514924922,0,0.08873555466206434,0.9112644453379097,0.0,0.999999999999974,0.0,0.999999999999974,0.3403747226395419,0.6596252773603587,0.0,0.9999999999998933,0.0,0.9999999999998861,0.8728868369468092,0.1271131630530913,0,0.9366331770960232,0.06336682290386998,0,0.9999999999998861,0.0,0,0.9365066713475728,0.05189380861026242
cell10027.png,0.015789270401000977,2186.0,3.0,72.15697999136042,0.0005211830139160156,5.875723288111519,0.19780134369238092,0.8021986563075879,0.8718287564803195,0.12817124351953527,0,0.055311253130395165,0.9446887468695735,0.0,0.9999999999999686,0.0,0.9999999999999686,0.24261713594365342,0.7573828640562091,0.0,0.9999999999998515,0.0,0.9999999999998405,0.8616228552572507,0.13837714474261187,0,0.9309832583149976,0.0690167416848539,0,0.9999999999998405,0.0,0,0.9308687045240296,0.05649229085285991
cell10028.png,0.01759052276611328,2558.0,4.0,88.6875033872501,0.0006098747253417969,0.4348315280613404,0.21454153000192291,0.7854584699980469,0.8773067594641889,0.12269324053567929,0,0.045105105470101756,0.9548948945298679,0.0,0.9999999999999696,0.0,0.9999999999999696,0.18439980620874988,0.8156001937911259,0.0,0.9999999999998652,0.0,0.9999999999998543,0.8526813997688353,0.1473186002310405,0,0.9256661991583605,0.0743338008415047,0,0.9999999999998543,0.0,0,0.9261158663090168,0.06014340719711229
cell10029.png,0.027655839920043945,3276.0,2.0,92.52115140829055,0.0007810592651367188,3.096050825609439,0.26191816616187985,0.7380818338380963,0.9265897703197258,0.07341022968019022,0,0.08058732440835084,0.9194126755916251,0.0,0.9999999999999759,0.0,0.9999999999999759,0.2596708234070585,0.7403291765928639,0.0,0.9999999999999171,0.0,0.9999999999999116,0.8781689649017298,0.12183103509819257,0,0.9388102171008736,0.0611897828990434,0,0.9999999999999116,0.0,0,0.9389930606675051,0.04973747984569247
cell1003.png,0.02805018424987793,3596.0,5.0,109.91165395865814,0.0008573532104492188,5.78730243489862,0.2665235937533883,0.7334764062465875,0.8845422777790878,0.11545772222082926,0,0.07544073023009926,0.9245592697698761,0.010120517451074089,0.9898794825489013,0.0,0.9999999999999754,0.24048560798901583,0.7595143920109059,0.03494172138239639,0.9650582786175188,0.0,0.9999999999999086,0.856808302330068,0.14319169766985368,0,0.9279873093431629,0.07201269065675235,0,0.9999999999999086,0.0,0,0.9282652038910465,0.05845809604282124
cell10030.png,0.03240489959716797,4008.0,5.0,118.19111804262786,0.0009555816650390625,1.9132910345661192,0.29116706771693185,0.7088329322830453,0.8952738368981376,0.10472616310179003,0,0.107860638545791,0.8921393614541857,0.0,0.9999999999999767,0.0,0.9999999999999767,0.31989024356526496,0.6801097564346659,0.0,0.9999999999999257,0.0,0.9999999999999207,0.8721696939536595,0.12783030604627132,0,0.9366552110626294,0.06334478893729627,0,0.9999999999999207,0.0,0,0.9362749683387367,0.05218719654198085
cell10031.png,0.012553930282592773,1350.0,2.0,34.612097615903295,0.0003218650817871094,0.6570855350398555,0.23981362830727565,0.7601863716926752,0.9024459667164648,0.0975540332833455,0,0.12838409157997846,0.8716159084199715,0.02160915399586621,0.9783908460040837,0.0,0.9999999999999499,0.47970686657559597,0.5202931334242171,0.0858562767120394,0.9141437232877618,0.0,0.99999999999979,0.8899067132787031,0.11009328672111009,0,0.9462677666234081,0.05373223337639326,0,0.99999999999979,0.0,0,0.9453914933006337,0.0449496669358444
cell10032.png,0.024651527404785156,3264.0,4.0,103.03779643213434,0.0007781982421875,2.383354090721447,0.23698431625228697,0.7630156837476884,0.8975359129588031,0.10246408704110252,0,0.06163869584967633,0.9383613041502985,0.0029522113924177213,0.997047788607557,0.0,0.9999999999999748,0.22512103042414167,0.7748789695757695,0.011228647397515999,0.9887713526023884,0.0,0.9999999999998975,0.8662402842548642,0.13375971574504697,0,0.932695066664027,0.06730493333587742,0,0.9999999999998975,0.0,0,0.9329784503062629,0.054607542939076
cell10033.png,0.022311687469482422,2992.0,4.0,95.66010557483641,0.000713348388671875,3.1673793617240547,0.22815932669167338,0.7718406733083005,0.8842059526394914,0.11579404736040515,0,0.07391071693474702,0.9260892830652264,0.0,0.9999999999999735,0.0,0.9999999999999735,0.27249402468169626,0.7275059753182062,0.0,0.9999999999998948,0.0,0.9999999999998871,0.8638700551191782,0.13612994488072425,0,0.9322139172543498,0.06778608274554503,0,0.9999999999998871,0.0,0,0.9320279907911383,0.05557497278328017
cell10034.png,0.02296900749206543,2992.0,3.0,92.92253396762555,0.000713348388671875,7.166150042313516,0.23052717253248545,0.7694728274674886,0.8846472863180784,0.11535271368182165,0,0.03674241723508126,0.9632575827648923,0.0,0.9999999999999736,0.0,0.9999999999999736,0.1278613142042463,0.8721386857956618,0.0,0.9999999999998997,0.0,0.9999999999998916,0.8484112751183291,0.15158872488157893,-1,0.9246281521868936,0.07537184781300611,0,0.9999999999998916,0.0,0,0.9243464757683716,0.061886158301664815
cell10035.png,0.021860599517822266,2858.0,4.0,89.08456756364833,0.0006814002990722656,6.305462499491746,0.2543877815169484,0.7456122184830228,0.8975924914016589,0.10240750859823403,0,0.08159153134372323,0.9184084686562477,0.0,0.9999999999999709,0.0,0.9999999999999709,0.28503037741013204,0.7149696225897665,0.0,0.9999999999998908,0.0,0.999999999999883,0.8663698234153676,0.133630176584531,0,0.9336525008743296,0.06634749912556114,0,0.999999999999883,0.0,0,0.9333407747631934,0.054554736448075486
cell10036.png,0.018825769424438477,2636.0,3.0,87.99908815633036,0.0006284713745117188,4.346693096454216,0.2082956926211333,0.7917043073788392,0.9105133571339518,0.08948664286592521,0,0.03463985133776529,0.965360148662207,0.0,0.9999999999999722,0.0,0.9999999999999722,0.14147240790379906,0.8585275920960879,0.0,0.999999999999878,0.0,0.9999999999998689,0.8622035221063801,0.13779647789350685,0,0.9301332422274232,0.06986675777245475,0,0.9999999999998689,0.0,0,0.9307789214445573,0.05625702922717757
cell10037.png,0.027280807495117188,3494.0,5.0,106.69121862453078,0.0008330345153808594,2.9966717385682204,0.25575033784257106,0.7442496621574055,0.9005201784452435,0.09947982155467046,0,0.08987219585594496,0.9101278041440314,0.0,0.9999999999999764,0.0,0.9999999999999764,0.31126679777119703,0.688733202228721,0.0,0.999999999999912,0.0,0.999999999999906,0.8706407735168084,0.12935922648310968,0,0.9355151130949986,0.06448488690491345,0,0.999999999999906,0.0,0,0.9353852955372376,0.05281076284574993
cell10038.png,0.024874448776245117,3288.0,4.0,103.62158898023003,0.0007839202880859375,8.993767050890936,0.25995661196493736,0.7400433880350364,0.8890277104388833,0.11097228956102348,0,0.07844036697247499,0.9215596330274984,0.0,0.9999999999999735,0.0,0.9999999999999735,0.2620956667345676,0.7379043332653439,0.0,0.9999999999999049,0.0,0.9999999999998983,0.8706487937556263,0.12935120624428512,0,0.9353085620739964,0.0646914379259085,0,0.9999999999998983,0.0,0,0.9353191186098403,0.052807409346242215
cell10039.png,0.012527227401733398,2004.0,4.0,76.43294063764093,0.00047779083251953125,4.772905109269693,0.1641593434002703,0.8358406565996983,0.8409914453283946,0.1590085546714186,0,0.022787138986477072,0.9772128610134915,0.0011365313189728163,0.9988634686809957,0.0,0.9999999999999686,0.1303988501616726,0.8696011498381478,0.007174283562565466,0.9928257164372364,0.0,0.9999999999997827,0.8268056054615834,0.17319439453823696,0,0.9120456617382948,0.087954338261507,0,0.9999999999997827,0.0,0,0.912950422399887,0.0707092097667361
cell1004.png,0.026811599731445312,3888.0,6.0,134.42185387943354,0.000926971435546875,6.747310855391573,0.24729395548708244,0.752706044512895,0.8649370961088216,0.1350629038910925,0,0.0528152260111011,0.9471847739888762,0.0,0.9999999999999774,0.0,0.9999999999999774,0.18896067575124725,0.8110393242486716,0.0,0.9999999999999117,0.0,0.9999999999999044,0.847631709076691,0.15236829092322796,0,0.9228779975462774,0.07712200245363438,0,0.9999999999999044,0.0,0,0.9235032355409576,0.06220566539915658
cell10040.png,0.019264698028564453,2372.0,3.0,69.63174178770784,0.0005655288696289062,0.7041692104689282,0.22122100618340576,0.7787789938165651,0.9063923316440679,0.09360766835581005,0,0.09768971848224926,0.9023102815177213,0.0,0.9999999999999706,0.0,0.9999999999999706,0.388663872825558,0.6113361271743251,0.0,0.999999999999875,0.0,0.9999999999998673,0.8817221923066887,0.11827780769319432,0,0.9419488769945298,0.05805112300534515,0,0.9999999999998673,0.0,0,0.9412236897670286,0.048289435494473225
cell10041.png,0.02453136444091797,3368.0,4.0,110.24592776785128,0.0008029937744140625,12.96571818364105,0.2126227282450633,0.7873772717549148,0.8853668149315086,0.11463318506839755,0,0.05604429107329731,0.9439557089266806,0.0018623989819768854,0.998137601018001,0.0,0.9999999999999779,0.2235026695564639,0.776497330443448,0.00800691463090232,0.9919930853690028,0.0,0.999999999999898,0.8636323589010887,0.13636764109882324,0,0.9310436533565469,0.06895634664335806,0,0.999999999999898,0.0,0,0.9315586707525112,0.055673047440103506
cell10042.png,0.0252683162689209,3516.0,4.0,116.64376362136717,0.0008382797241210938,10.837500872468405,0.23628253066808558,0.763717469331891,0.873733479676635,0.12626652032327437,0,0.04330834698847648,0.9566916530114998,0.0,0.9999999999999762,0.0,0.9999999999999762,0.15490902922090377,0.8450909707790114,0.0,0.999999999999908,0.0,0.9999999999999006,0.8531574706305736,0.14684252936934164,0,0.9257268552179023,0.07427314478200563,0,0.9999999999999006,0.0,0,0.9262947752827921,0.05994955661662839
